temp_max,humidity,visibility,cloudiness,wind_speed,rain,OLS,date
83.05,76.29166667,10000.0,58.54166667,9.565,0.0,1.6193575678278882,11/6/2023
87.1,78.41666667,10000.0,27.79166667,11.48125,0.25,2.4402860842935725,11/7/2023
86.11,79.125,10000.0,40.625,11.74666667,0.0,2.1087162025666024,11/8/2023
84.11,83.92307692,8740.076923,62.88461538,9.631538462,18.38,1.7671202018206444,11/9/2023
72.09,94.875,4980.1,97.5,10.1545,49.12,4.418725010040163,11/10/2023
60.78,92.58333333,8861.045455,100.0,9.45125,0.81,3.4978806867806593,11/11/2023
68.11,90.0,9350.478261,98.95833333,8.3175,3.61,3.4232927393088355,11/12/2023
64.98,95.0952381,6064.952381,91.66666667,12.41071429,44.57,3.622748904027714,11/13/2023
72.05,87.25,10000.0,94.375,10.07083333,5.31,3.245097622761465,11/14/2023
75.11,79.33333333,10000.0,30.625,9.709583333,2.25,2.635433859491546,11/15/2023
69.78,87.62962963,8591.111111,90.37037037,7.486296296,2.5,2.913588586667024,11/16/2023
80.02,82.8,9545.0,56.2,5.186,1.25,2.6768030351930006,11/17/2023
76.1,78.0,10000.0,70.625,8.540416667,1.25,2.2640938460038544,11/18/2023
75.09,83.56,7746.791667,50.92,6.334,0.75,2.923433843805755,11/19/2023
80.11,88.39285714,7841.888889,84.17857143,10.36107143,9.35,2.0400596692177175,11/20/2023
77.05,68.91666667,10000.0,69.79166667,18.795,0.5,3.0976569123665216,11/21/2023
59.11,65.0,10000.0,39.79166667,10.45208333,0.5,2.5820361976476063,11/22/2023
57.18,66.70833333,10000.0,64.58333333,3.276666667,1.04,4.0882649236924475,11/23/2023
68.11,72.20833333,10000.0,81.04166667,7.576666667,0.25,2.998989228108079,11/24/2023
68.05,72.75,10000.0,30.54166667,10.88333333,0.25,2.4973653172745056,11/25/2023
64.09,72.84,9714.96,74.2,14.2472,1.25,2.358255325854988,11/26/2023
59.02,59.08333333,10000.0,36.25,11.75041667,0.25,2.7517337044520573,11/27/2023
64.11,56.20833333,10000.0,49.79166667,9.495,0.25,2.7569583997804727,11/28/2023
69.1,65.04166667,10000.0,64.66666667,6.716666667,0.0,2.8019396018802105,11/29/2023
69.78,89.71052632,4392.157895,96.05263158,14.38552632,38.21,4.548353524173767,11/30/2023
73.38,91.77777778,6356.074074,88.7037037,7.921851852,9.32,3.3396341839005874,12/1/2023
67.08,87.91666667,9837.208333,100.0,8.76625,5.54,3.616990905731767,12/2/2023
73.11,72.79166667,9904.291667,33.75,6.987083333,1.0,2.225438765411547,12/3/2023
73.11,57.29166667,10000.0,27.91666667,9.28,0.5,2.1637441338876613,12/4/2023
72.1,53.58333333,10000.0,34.16666667,5.80375,0.25,2.942022370327858,12/5/2023
69.1,57.75,10000.0,28.79166667,7.144583333,0.0,2.501426620578907,12/6/2023
73.06,70.16666667,10000.0,18.66666667,10.87875,0.5,2.518266882980032,12/7/2023
79.02,83.38461538,9972.48,95.11538462,13.45769231,4.0,2.808997426699035,12/8/2023
80.58,85.76,9788.72,84.0,10.9216,6.48,2.485079282328323,12/9/2023
73.02,51.96153846,9393.12,51.73076923,19.64961538,19.67,4.317714532658664,12/10/2023
66.11,52.45833333,10000.0,4.166666667,5.563333333,0.0,3.3610979470785027,12/11/2023
69.03,70.58333333,10000.0,8.666666667,10.47791667,0.25,3.1626820867152743,12/12/2023
62.11,69.29166667,10000.0,68.75,11.89375,0.88,2.4354126617513,12/13/2023
73.02,60.58333333,10000.0,64.16666667,13.50166667,0.49,2.4179814420372234,12/14/2023
68.02,76.51851852,9314.740741,98.14814815,13.64,3.51,2.5821748004498826,12/15/2023
64.38,85.85294118,5419.352941,72.79411765,12.25441176,36.07,4.022180760278173,12/16/2023
70.11,67.20833333,10000.0,3.333333333,9.863333333,0.5,3.110827639592843,12/17/2023
74.1,64.33333333,10000.0,0.833333333,7.9475,0.0,2.846248050690752,12/18/2023
67.03,64.41666667,10000.0,16.875,11.5525,0.25,2.727590615671841,12/19/2023
70.11,81.54166667,10000.0,48.29166667,12.15958333,0.25,2.7265417674691004,12/20/2023
67.05,87.92,7703.72,96.6,12.888,0.5,2.5410041122027005,12/21/2023
72.05,90.04166667,7144.130435,88.45833333,7.8275,2.65,3.0449003197731783,12/22/2023
75.06,90.76,4629.84,91.6,9.1152,0.68,4.913920387995991,12/23/2023
71.06,92.59459459,7670.594595,89.18918919,13.46324324,38.84,2.926437685100151,12/24/2023
66.2,80.10714286,9788.72,16.53571429,11.07428571,1.25,3.7495119870810534,12/25/2023
60.03,69.66666667,10000.0,53.45833333,8.84,0.0,2.5994415979469396,12/26/2023
67.01,72.375,10000.0,49.29166667,7.030833333,0.0,2.4683022773801677,12/27/2023
60.1,59.04166667,10000.0,15.45833333,10.46583333,0.0,3.0507806385996155,12/28/2023
57.02,63.16666667,10000.0,15.45833333,9.946666667,0.25,3.2591017129425697,12/29/2023
68.11,58.91666667,10000.0,2.5,5.614166667,0.0,3.1415793992107064,12/30/2023
74.1,66.95833333,10000.0,34.5,5.592083333,0.0,2.281136378409023,12/31/2023
