temp_max,humidity,visibility,cloudiness,wind_speed,rain,OLS,date
103.1,68.83333333,10000.0,21.45833333,9.394166667,0.0,2.628524687186692,8/4/2023
100.06,66.54166667,10000.0,19.58333333,6.58625,0.0,2.6283746479998147,7/28/2023
91.09,70.875,10000.0,62.5,8.655833333,0.53,2.6261009063759064,5/20/2023
101.05,68.375,10000.0,17.875,8.832083333,0.0,2.6253655497297186,7/26/2023
104.11,66.70833333,10000.0,21.70833333,8.359583333,0.0,2.6175802506090178,8/18/2023
99.01,71.66666667,10000.0,22.70833333,9.665833333,0.12,2.617162596798454,9/21/2023
104.04,68.33333333,10000.0,24.75,9.674166667,0.0,2.6170073076579405,8/6/2023
102.11,73.33333333,9983.619048,53.08333333,10.94041667,0.0,2.6152758870689725,7/14/2023
104.04,66.29166667,10000.0,37.66666667,9.90625,0.0,2.614456237875196,8/15/2023
102.11,68.45833333,10000.0,24.91666667,6.620416667,0.0,2.613665480598772,7/30/2023
100.09,77.16666667,10000.0,53.75,10.4975,1.0,2.6105800953906164,6/24/2023
103.05,67.375,10000.0,20.66666667,8.922916667,0.0,2.6093025028856807,7/17/2023
102.11,72.33333333,9967.238095,49.29166667,8.004583333,0.0,2.6071950411412876,6/21/2023
98.1,67.68,9457.52,35.4,10.6992,9.88,2.5976635951156406,9/9/2023
103.1,69.25,10000.0,22.29166667,8.588333333,0.0,2.589820804681178,7/18/2023
104.11,67.5,10000.0,37.70833333,8.46375,0.0,2.578789819594264,9/7/2023
96.12,67.04166667,10000.0,45.83333333,7.263333333,0.0,2.5771964116616592,6/3/2023
103.1,69.95833333,10000.0,45.625,8.635,0.0,2.57288813735857,7/22/2023
102.02,74.16666667,9983.619048,47.16666667,8.25875,0.47,2.5714516893684314,7/10/2023
99.1,68.70833333,10000.0,19.08333333,8.661666667,0.24,2.5710016945572933,7/27/2023
84.11,76.95833333,9253.136364,49.41666667,7.309166667,0.0,2.5705772314392434,5/2/2023
102.09,69.08333333,10000.0,22.125,8.212083333,0.0,2.5659797438721994,7/20/2023
92.1,80.0,8625.48,73.30769231,11.37846154,4.21,2.559846442998129,5/6/2023
88.05,75.95833333,10000.0,35.41666667,9.4,0.0,2.559140899624427,10/22/2023
101.01,74.125,10000.0,45.41666667,11.0575,0.0,2.5587632382087624,6/25/2023
101.08,70.125,10000.0,22.625,8.359166667,0.0,2.5572063801917815,7/21/2023
83.05,68.65384615,9810.076923,63.26923077,12.46115385,2.11,2.5414768652314623,4/18/2023
89.06,81.08,9501.916667,58.88,12.1236,6.21,2.5402747945064705,10/23/2023
97.11,74.875,10000.0,41.79166667,11.36666667,0.0,2.5396270360204505,6/13/2023
98.11,77.375,10000.0,48.25,9.87375,1.61,2.53958685491771,7/9/2023
83.05,76.29166667,10000.0,58.54166667,9.565,0.0,2.526153737296525,11/6/2023
99.01,74.125,10000.0,32.0,8.671666667,0.0,2.518449308517501,6/12/2023
97.05,64.66666667,10000.0,37.91666667,10.97375,0.0,2.51526555562144,9/20/2023
101.1,72.54166667,10000.0,42.16666667,7.829583333,0.96,2.5151435280601047,7/3/2023
82.06,80.2,9402.48,68.6,10.12,2.73,2.5121826174996738,1/7/2023
91.11,63.25,10000.0,25.45833333,7.577083333,0.0,2.4973180268820343,5/26/2023
93.02,69.41666667,9705.173913,35.625,6.61,0.51,2.4939159464251874,6/2/2023
96.12,75.29166667,10000.0,42.08333333,10.11583333,8.25,2.4928176888023468,7/5/2023
102.11,70.79166667,10000.0,41.04166667,9.307083333,0.0,2.474040961099817,6/27/2023
101.01,72.58333333,10000.0,39.95833333,10.05833333,0.0,2.473381593304891,6/26/2023
102.0,70.58333333,10000.0,34.58333333,9.351666667,0.0,2.4687903930728914,6/28/2023
101.08,67.04166667,10000.0,32.70833333,8.53125,0.0,2.4678640009640724,9/3/2023
94.98,75.10714286,8923.0,47.67857143,10.44285714,11.31,2.4677714226346223,9/25/2023
88.11,71.875,9985.666667,37.29166667,7.272916667,0.0,2.4565515829920646,5/3/2023
90.09,71.36,10000.0,45.12,7.2564,0.81,2.456535536229703,5/31/2023
95.04,72.625,10000.0,31.66666667,7.827916667,1.75,2.450242653028212,9/17/2023
88.09,70.79166667,10000.0,31.04166667,7.647083333,0.0,2.4499063623940147,10/19/2023
95.11,73.79166667,10000.0,54.875,10.21833333,0.17,2.434497811291727,6/10/2023
98.1,71.75,10000.0,45.16666667,8.289583333,0.0,2.43241701346223,7/25/2023
98.98,72.04,10000.0,43.44,9.3532,3.11,2.4060603077298452,7/2/2023
94.1,70.04166667,10000.0,49.58333333,8.687083333,0.0,2.401988105916903,5/19/2023
91.02,70.0,10000.0,43.5,7.674583333,0.44,2.394853757838857,5/30/2023
80.11,69.95833333,9770.166667,48.33333333,11.22541667,0.25,2.376781416681795,1/6/2023
89.06,69.75,10000.0,50.0,8.785,0.0,2.3693250368970804,5/25/2023
94.05,72.79166667,10000.0,40.75,8.350833333,0.49,2.36894569517502,9/29/2023
91.09,71.0,10000.0,36.45833333,9.404583333,0.0,2.321664236875334,6/1/2023
